(43.91398159011009, -73.39356434973747),
(43.91326807211906, -73.39408154278844),
(43.9122788848089, -73.39410816231867),
(43.91110198634902, -73.39364158085664),
(43.909472370924114, -73.39306266131776),
(43.90830980606665, -73.39359216929229),
(43.90750483957685, -73.39398726780293),
(43.90472049538731, -73.39443567288635),
(43.90381632911812, -73.39421075310776),
(43.903166307922504, -73.3927341495131),
(43.90359289633735, -73.39110378911116),
(43.90535126050578, -73.38806798680778),
(43.90595255747357, -73.38605916844345),
(43.90611005857292, -73.3844360248852),
(43.90609420770252, -73.38331563319456),
(43.90562015368622, -73.3815852127636),
(43.90424331574287, -73.37975461306479),
(43.903049017044, -73.37804353200823),
(43.90267192718864, -73.37693298771582),
(43.90228915378306, -73.3753247179309),
(43.90155833468458, -73.37459734508018),
(43.897215613388646, -73.37309682846131),
(43.89640538758067, -73.37311900931269),
(43.895146210366825, -73.37315318789729),
(43.89075480251476, -73.37464201526602),
(43.889042700000125, -73.37443954410752),
(43.88623983957864, -73.3736442922198),
(43.88260409619725, -73.37125359525686),
(43.878672716494435, -73.36700405976255),
(43.87749704459743, -73.36666256982733),
(43.87659561100734, -73.36668741778034),
(43.875074206133945, -73.36722680251619),
(43.87307616780125, -73.36603657726025),
(43.87181326984736, -73.36594663217379),
(43.87019649624606, -73.36611529049343),
(43.869383729401264, -73.36601296529605),
(43.868570681247704, -73.36578624876783),
(43.867312839963965, -73.36594511001684),
(43.86660078126486, -73.36658652964522),
(43.86554686000449, -73.36835777590461),
(43.86361810148168, -73.37201907737429),
(43.86280533608208, -73.37191668533185),
(43.86208096728695, -73.37156313294932),
(43.861542161134544, -73.37170213068946),
(43.86092261456381, -73.37246562756302),
(43.86030702835956, -73.37347784336195),
(43.857876024435356, -73.37341933534259),
(43.85707244505915, -73.37393902636107),
(43.85601733106192, -73.37570959221453),
(43.85557106471616, -73.37597048980767),
(43.854760817020015, -73.3759924936718),
(43.85366851676283, -73.37515110105238),
(43.851383138299006, -73.3727248355364),
(43.85073697918643, -73.37162276352164),
(43.85160945581142, -73.36973271719977),
(43.85123452294298, -73.36862321726187),
(43.850506440347246, -73.36814543299369),
(43.85005349713936, -73.36790889055926),
(43.84934113740387, -73.36842600147777),
(43.84881444014938, -73.36943553663778),
(43.848094218413664, -73.36945512833371),
(43.84681358073307, -73.36799710203883),
(43.84527107649815, -73.36716832883317),
(43.84410683569716, -73.36723979051705),
(43.841583537786, -73.36739322389451),
(43.839968365650755, -73.3678104672082),
(43.838811193456884, -73.36871274438565),
(43.838281673880815, -73.36947424063109),
(43.837402701419066, -73.37099071705984),
(43.836404261969804, -73.37039591472507),
(43.83585487981646, -73.36978899901031),
(43.83531190415475, -73.36955511979113),
(43.83459836271564, -73.37007192857331),
(43.833888787909004, -73.37083747732518),
(43.83274367434807, -73.37260992169713),
(43.83143828538668, -73.3757546769335),
(43.83199573515947, -73.37698316078216),
(43.83272405757185, -73.377585352137),
(43.834801460224526, -73.3780267103118),
(43.83525438782747, -73.37826326853703),
(43.83554037585929, -73.3793749317558),
(43.835737403235925, -73.38048911710727),
(43.83448902173848, -73.38139353951779),
(43.83323776654537, -73.38204920822334),
(43.831618415068334, -73.38209295131826),
(43.830197669704674, -73.38349932856497),
(43.829576692727144, -73.3841379710026),
(43.82877305458803, -73.38465703586283),
(43.82642817989562, -73.38434717349894),
(43.826076113938086, -73.38497856518379),
(43.825747662353386, -73.38722582433583),
(43.825129081498, -73.38798863165886),
(43.824325513926176, -73.38850761177494),
(43.821090792697674, -73.38896773885214),
(43.81999856009357, -73.38812657547088),
(43.81871704768347, -73.38666891656935),
(43.81669666022574, -73.38386329788906),
(43.81537973328313, -73.3791932367349),
(43.814829780216854, -73.37918868070163),
(43.81437087561896, -73.3791855283098),
(43.812188173701294, -73.37702201474242),
(43.80936375723286, -73.37461201532214),
(43.8061159117691, -73.37420266336595),
(43.80360010252067, -73.37451946702453),
(43.801977029878714, -73.37443914700086),
(43.80071912209107, -73.37459753662807),
(43.7995498937478, -73.37462914610195),
(43.798644269566914, -73.37428086146974),
(43.79781660029846, -73.37306015470634),
(43.7974326673024, -73.37145460583992),
(43.79703498030984, -73.36873011395686),
(43.79629339580583, -73.36725854362109),
(43.79418393565738, -73.36458135819453),
(43.79452656286439, -73.36332908521742),
(43.795042802158115, -73.36169925658236),
(43.79529009950726, -73.36007658463748),
(43.79524718157198, -73.35709458182703),
(43.794864111597, -73.35548910721461),
(43.79203805260682, -73.35308073284287),
(43.79013095807401, -73.35189020502055),
(43.78931959973978, -73.35191246899863),
(43.78744480668602, -73.35295824443548),
(43.786634528054385, -73.3529804016333),
(43.78618291083134, -73.35286835118586),
(43.785540546810175, -73.35201620575255),
(43.78489416739206, -73.35091540044462),
(43.783898432324484, -73.3505700664214),
(43.78309462308836, -73.3509648380596),
(43.78122159056777, -73.3522590082189),
(43.78022694032856, -73.35191345712266),
(43.77947297271041, -73.34957318145821),
(43.77901625227992, -73.34921285519707),
(43.777391461375586, -73.34888465445613),
(43.77665216815659, -73.34753806617196),
(43.775981563066715, -73.34482303178869),
(43.774884650316295, -73.3436106686815),
(43.773441286233314, -73.3434019346358),
(43.76939782093544, -73.3440104187748),
(43.7653269764739, -73.34263179423877),
(43.76416197274497, -73.34303664088544),
(43.76309634995242, -73.34405983580243),
(43.76212762734255, -73.3455773559717),
(43.75805346325858, -73.35028576191955),
(43.75681426270025, -73.35168632023948),
(43.754441610439464, -73.35391249838665),
(43.748640959240554, -73.3593625221799),
(43.741241474373375, -73.36453180969646),
(43.7397238364826, -73.36531818879516),
(43.73828610059206, -73.36560573026607),
(43.73675551900634, -73.36564730491166),
(43.731806957824624, -73.36578172960283),
(43.729732270796326, -73.36558969375645),
(43.72360680739761, -73.36538370728383),
(43.721902565657885, -73.36580236353468),
(43.720739978576, -73.3663306542107),
(43.719401580742556, -73.36723580255331),
(43.71764073401621, -73.37001469846778),
(43.71423145023945, -73.37718320129251),
(43.71370993325874, -73.37856271782466),
(43.71204808979451, -73.38195895258593),
(43.70983527945864, -73.3846248311857),
(43.708148219495854, -73.386283778821),
(43.70314283554166, -73.38889992952934),
(43.70036473617666, -73.38984310493517),
(43.69910564488066, -73.39000088837413),
(43.69587592401446, -73.39083166487494),
(43.69436082400381, -73.39186485526444),
(43.69080254243106, -73.39493779184376),
(43.69008998945639, -73.39545326103469),
(43.68857117446748, -73.39636222853777),
(43.68786003364011, -73.39700160558783),
(43.6842010064752, -73.39933207172793),
(43.683033007882806, -73.39948720888516),
(43.679780916055115, -73.3987052407023),
(43.678623389979094, -73.39960435751),
(43.67586608750878, -73.40203444715264),
(43.67479085414779, -73.40243502625951),
(43.672448481492154, -73.40327624386123),
(43.67031098582821, -73.40404236354067),
(43.669053472796705, -73.40419970751482),
(43.66698975005288, -73.40475031165509),
(43.66591698759088, -73.40527496633563),
(43.66440056464419, -73.40630714348013),
(43.66316202934698, -73.40782847954117),
(43.66235874157647, -73.40834573457168),
(43.66074659317976, -73.409008248375),
(43.6593221142265, -73.41016196947801),
(43.656999706767266, -73.41146345029316),
(43.65422003857864, -73.41228066596062),
(43.65044788929881, -73.412999842572),
(43.64821556868315, -73.41429861099134),
(43.647593184083746, -73.41493490799034),
(43.64661807002089, -73.4159524322387),
(43.642902266713136, -73.42076137840684),
(43.640143165579936, -73.42306515583925),
(43.63888959615808, -73.42359369166365),
(43.636006223717374, -73.42342111874922),
(43.63528073302841, -73.42306822224586),
(43.63428565851246, -73.42272233160715),
(43.624381144148956, -73.41616395840711),
(43.62329609004412, -73.41582066138602),
(43.61879129747613, -73.41569090502392),
(43.61259349406347, -73.41672080669589),
(43.6054258918805, -73.41926290960082),
(43.60290577480584, -73.4193289065138),
(43.59839746532562, -73.41882741919923),
(43.59632323605056, -73.41863379037916),
(43.595514693459, -73.41877879334925),
(43.59140930293527, -73.42136398387107),
(43.58989406188747, -73.42251827453698),
(43.58873297049047, -73.42316788829136),
(43.58730322168486, -73.4239484412055),
(43.5852443691464, -73.42486915241685),
(43.58434703005578, -73.42501636775839),
(43.58415846606146, -73.4244020765837),
(43.58377518129327, -73.42280174292473),
(43.582841679284634, -73.42034888127995),
(43.57972819692471, -73.41659070411733),
(43.57900266292569, -73.41623808407468),
(43.578823789988235, -73.41626759260016),
(43.58002303335942, -73.41806236642735),
(43.580055488061944, -73.41810868438188),
(43.58170606912398, -73.42058051960868),
(43.581954279182995, -73.42095035995136),
(43.5840515773935, -73.42844496339534),
(43.584226471659406, -73.42906825119792),
(43.58568956821518, -73.43064060522019),
(43.5901776738666, -73.42977688090596),
(43.602222726811135, -73.42201839460004),
(43.611071305075434, -73.42376530504798),
(43.62062013965045, -73.41768235853637),
(43.625868169201894, -73.41952502029456),
(43.634800438421486, -73.42734682326198),
(43.64100679366592, -73.42693245267994),
(43.644405535573576, -73.4253529028056),
(43.649601862543676, -73.41690320934116),
(43.65741699667052, -73.41557665426839),
(43.66704741535953, -73.40923738250697),
(43.67261451934654, -73.40809339723303),
(43.691360867884086, -73.40299392156827),
(43.69969651556075, -73.39382916230026),
(43.702279294404526, -73.39216305408674),
(43.70299654459129, -73.39170105676578),
(43.711558552684416, -73.3861792044757),
(43.72537933405572, -73.37064939432221),
(43.74132339787582, -73.37120066269453),
(43.74286323773984, -73.37022602384742),
(43.74365297755898, -73.36972581712163),
(43.74563371281444, -73.36847196185616),
(43.74686658731573, -73.36748369486803),
(43.7500771163558, -73.36528494788776),
(43.75328261640105, -73.36283788790249),
(43.75369516980364, -73.36271163954893),
(43.75363694291849, -73.36340502447798),
(43.7685173111409, -73.35280081251791),
(43.77364830638831, -73.35278139896664),
(43.77532705209918, -73.35397472135782),
(43.77780114854217, -73.35573276508326),
(43.77919717655618, -73.35672759434406),
(43.78706276368539, -73.35899325074863),
(43.79471088811274, -73.36965705872055),
(43.79924051322684, -73.37597317126826),
(43.799755366264264, -73.37648654231592),
(43.80147892910266, -73.37703752194906),
(43.801583063858644, -73.37707050670346),
(43.80417772636263, -73.37723869990224),
(43.8067978703425, -73.37778953759852),
(43.808065214440134, -73.37837682026769),
(43.8086121349444, -73.37885932450583),
(43.810794052849076, -73.38029242194263),
(43.81195946934494, -73.38184004687135),
(43.816574660381605, -73.38796981248325),
(43.818483781376294, -73.3905531650138),
(43.81932212259363, -73.39123245832833),
(43.82208315090414, -73.3926715683156),
(43.822845036567074, -73.39306780514352),
(43.83144111250041, -73.38972262685348),
(43.83447051960335, -73.3874001182931),
(43.84009069940429, -73.37766520335634),
(43.843371477088354, -73.37409077912334),
(43.84345094570278, -73.37333760712552),
(43.84409312990845, -73.37292303915818),
(43.84507947555119, -73.3726472208672),
(43.84679704174968, -73.37322256357164),
(43.84768307792458, -73.37373737977924),
(43.84771098189363, -73.37375389422284),
(43.85102873254232, -73.37823984432058),
(43.85273658630804, -73.3805505888554),
(43.85587020246814, -73.38218367317204),
(43.856818445364176, -73.38267746150301),
(43.87722539712728, -73.37414279631807),
(43.89556774761843, -73.38608576927705),
(43.89715492160934, -73.38755969201465),
(43.90084774902131, -73.39240188387349),
(43.903140207443364, -73.39540741351247),
(43.90355774804208, -73.39595578701926),
(43.93037883633402, -73.4081757583298),
(43.9362412909544, -73.40901239667022),
(43.94942905886722, -73.40591055706574),
(43.9565411041092, -73.40584072137214),
(43.96627822563719, -73.40682073184516),
(43.97715344786149, -73.41163505655977),
(43.98247469852689, -73.41261250173383),
(43.99476502759476, -73.4094082400967),
(44.000256479365895, -73.40938336106521),
(44.0104436308419, -73.40581081668351),
(44.01124479312226, -73.4057893695848),
(44.020796092457864, -73.40864813246047),
(44.02761689686421, -73.41230677169196),
(44.02962593416081, -73.41465232488729),
(44.030311405897464, -73.41566201409569),
(44.03071128434845, -73.41624952441921),
(44.033326208598965, -73.42304391255833),
(44.03420939103305, -73.42413040930232),
(44.03654803388285, -73.42625082028918),
(44.03724868758433, -73.42680884088492),
(44.03852950297476, -73.42827263676743),
(44.042585278233425, -73.43515515896158),
(44.045407317377446, -73.43933583596454),
(44.04708697367478, -73.44074818097714),
(44.04862116381042, -73.44163180256214),
(44.04934210090352, -73.44177207805166),
(44.05058679951167, -73.44186289714635),
(44.059930347632026, -73.43943147358729),
(44.05995628445165, -73.43942455550392),
(44.06477564088098, -73.43627100810988),
(44.069546760280055, -73.4329627050347),
(44.08635749342325, -73.42129736607885),
(44.08666971150522, -73.42111413981632),
(44.100906577694694, -73.41448015222939),
(44.1025230257711, -73.41383578620061),
(44.10424104213245, -73.41344777276505),
(44.10802092704239, -73.41268925214234),
(44.11847563929085, -73.41345860420238),
(44.128204694300116, -73.41417487869968),
(44.13005017645839, -73.41389748855558),
(44.13442745070151, -73.41207705778237),
(44.13527067189515, -73.41153576530813),
(44.138564204481824, -73.40912848298912),
(44.152823577772025, -73.39869036607432),
(44.15311834630374, -73.39847529782367),
(44.153517016865564, -73.39836765949501),
(44.16236075176968, -73.39599464437616),
(44.16871453261518, -73.39580228753162),
(44.175319873399616, -73.395624161595),
(44.184843328316745, -73.3936300881741),
(44.192962452032305, -73.38900269905743),
(44.192994251512125, -73.38898317086588),
(44.199271079422786, -73.38145519457397),
(44.200018867637795, -73.3802535607701),
(44.2005335980672, -73.37942293782555),
(44.203771044727425, -73.37282612242943),
(44.20499133617809, -73.37003897377524),
(44.20735998288722, -73.36559319205064),
(44.21073231068237, -73.36224544999267),
(44.212872352265954, -73.36080929644065),
(44.22384252734164, -73.35361918139888),
(44.22579705628348, -73.35181187646609),
(44.22713093577811, -73.35064795190854),
(44.23032533161539, -73.34742859143704),
(44.23686279846189, -73.33885546300547),
(44.23878991914116, -73.33516958330436),
(44.240790663922915, -73.33035441490868),
(44.24272008241437, -73.32679337677672),
(44.24491361448567, -73.3247764093132),
(44.26003613711464, -73.31420708200669),
(44.26134559069157, -73.3138776869395),
(44.26417735450334, -73.31327059524283),
(44.26415627815178, -73.31303086540059),
(44.26421477900752, -73.31302909084573),
(44.27202696490555, -73.31167804917365),
(44.27445691466431, -73.31160866084751),
(44.27568408770828, -73.3118060890667),
(44.30357519292812, -73.32255374169381),
(44.30585971215192, -73.32272532971567),
(44.32432779204876, -73.32411374171487),
(44.326643718489535, -73.32428776170966),
(44.33244811720098, -73.32472380591662),
(44.336707049801966, -73.32504403813819),
(44.338554560762105, -73.3251828532024),
(44.343802741233965, -73.32705716165118),
(44.34562703424833, -73.32834222081141),
(44.35445464077178, -73.33455889083079),
(44.35573835600426, -73.33523541029747),
(44.37093945826472, -73.33391257618199),
(44.372641448317744, -73.33364380893681),
(44.373068473075335, -73.33336816645523),
(44.376259950322584, -73.3309287813712),
(44.3767337506329, -73.33038962221471),
(44.37768484984238, -73.32893713244418),
(44.37865815624054, -73.32735532513821),
(44.38103149336837, -73.32348961129702),
(44.381066841748286, -73.3234604374918),
(44.385656536247836, -73.31971706372485),
(44.394232130245264, -73.31758753044413),
(44.39535852654592, -73.31730800171188),
(44.395524476728255, -73.31726726800319),
(44.399139505315105, -73.31636950316039),
(44.40217868410644, -73.31519305587311),
(44.409665423662965, -73.31042220870482),
(44.428563933849816, -73.29837805368247),
(44.43518423818987, -73.29590223436027),
(44.43996005309512, -73.29592371611564),
(44.44414808474716, -73.2971947707461),
(44.451595136558204, -73.29945588139287),
(44.45280723950249, -73.29982460537376),
(44.470891369242864, -73.29879939896402),
(44.476312881875, -73.30012725796088),
(44.47743495171389, -73.30057162821599),
(44.479300836800185, -73.30156986010171),
(44.48129713343031, -73.30263909056144),
(44.483487452679434, -73.30381337557532),
(44.48421016261671, -73.30419807102173),
(44.50318879562163, -73.30880825956231),
(44.51419458881107, -73.31654308386514),
(44.5151754308458, -73.3173251089294),
(44.51935608136782, -73.32066981743803),
(44.51992313712066, -73.32100654775547),
(44.52005954997023, -73.32105537234155),
(44.526367701613985, -73.32326544270441),
(44.52955942758583, -73.32766826462736),
(44.530003524276836, -73.32818022403488),
(44.530840954280656, -73.32914166222984),
(44.53528516988788, -73.33140615084059),
(44.53673827836471, -73.33224575362311),
(44.537404862212085, -73.33283968942544),
(44.538126251823805, -73.33322654185412),
(44.5429748576834, -73.33791797447678),
(44.54510600441635, -73.33845142186654),
(44.54709360574617, -73.33889140881742),
(44.5471473866797, -73.3389032176471),
(44.550587943856065, -73.3411378481813),
(44.55173714583132, -73.34214140923146),
(44.552217625301985, -73.3427682140096),
(44.55570291960649, -73.34813214636115),
(44.555998310108755, -73.34858261020088),
(44.559572640796766, -73.35774500882323),
(44.560437878522514, -73.35900115389337),
(44.56214644817476, -73.36103572514375),
(44.56227230662035, -73.36110837935833),
(44.56240689612437, -73.36134773412132),
(44.56313053735362, -73.36194687881373),
(44.56604489941139, -73.3642255694471),
(44.56965884627058, -73.36705532987251),
(44.571108807451814, -73.36829086053035),
(44.5748588951382, -73.37246834905055),
(44.575067001631076, -73.37260635639338),
(44.57531728118457, -73.37277346816987),
(44.58158839377414, -73.37469129959374),
(44.58850490457307, -73.37938171672964),
(44.58854628622256, -73.37939243198566),
(44.59664498718285, -73.37603650559622),
(44.599076817022315, -73.37609463804108),
(44.59922731496428, -73.3761724062886),
(44.608913237879555, -73.38124911341721),
(44.611580255736456, -73.38264564443644),
(44.611930539917886, -73.38288573953515),
(44.61509336659247, -73.38762265005218),
(44.61736241605148, -73.38894644590803),
(44.625085958112734, -73.38571056075739),
(44.62546618326798, -73.38555182242578),
(44.62645072920584, -73.38513851514463),
(44.62675969592401, -73.3850101810974),
(44.62877884924324, -73.38492583497886),
(44.63523104118257, -73.38502908018386),
(44.63676746676992, -73.38383611658246),
(44.6369721660489, -73.38361283352938),
(44.64132838535996, -73.37882102332607),
(44.64175850546863, -73.37870807919928),
(44.64348774797043, -73.37875690321029),
(44.64369000717212, -73.37876238865597),
(44.64851358045445, -73.38241118779779),
(44.64960679006574, -73.3814515041283),
(44.64987355477676, -73.38121547024737),
(44.65206901036093, -73.37928555373308),
(44.65326554778668, -73.37889602142937),
(44.65773317674283, -73.37744408602107),
(44.66165361614755, -73.37332202184254),
(44.663957463460655, -73.37171308697775),
(44.66446661132877, -73.37135915315508),
(44.66681117262185, -73.37109402516836),
(44.66726045120412, -73.37104281306408),
(44.67061767689699, -73.37315574054556),
(44.67118726624317, -73.37303653510953),
(44.67126751387737, -73.37300586027271),
(44.67408784356893, -73.3719334312734),
(44.675369126215706, -73.3714465284967),
(44.67743161232449, -73.37088493747285),
(44.67784789397863, -73.37043076162294),
(44.679913443640736, -73.36816573134712),
(44.68318005967926, -73.36996682664189),
(44.68355009021403, -73.36980727428302),
(44.68443283472932, -73.36942687454447),
(44.68608484736926, -73.36599936917483),
(44.6864555700561, -73.36522452312161),
(44.686513027556174, -73.36514422159951),
(44.68928287004817, -73.36275679986738),
(44.68966437801974, -73.3626562849553),
(44.69747149649416, -73.36494401942723),
(44.69959529786959, -73.36556592341051),
(44.69989223505132, -73.36555435286247),
(44.701666379267934, -73.36531283946583),
(44.70241299265203, -73.3649408231726),
(44.70397333556512, -73.36384828173445),
(44.71006469400636, -73.35958646737365),
(44.71105206540415, -73.35934401507446),
(44.71284481522911, -73.35978334267533),
(44.713273259666664, -73.3610756022551),
(44.71397793061283, -73.3631767843057),
(44.71489673181536, -73.36350912710388),
(44.730868120307406, -73.3651860174171),
(44.739356451121246, -73.36607807673717),
(44.73989999754642, -73.3660343296879),
(44.74528883175951, -73.3642199101383),
(44.74559256454176, -73.36398481706259),
(44.750469902469156, -73.35884152354569),
(44.753652418133406, -73.35548552175838),
(44.758621970519016, -73.35241636647545),
(44.75901127747878, -73.35217556869635),
(44.77004091757853, -73.35015121479344),
(44.77063552136251, -73.34986258214755),
(44.77772529822228, -73.34274324595015),
(44.78422433686448, -73.33621739469608),
(44.785933836911774, -73.33490494106209),
(44.79014454742495, -73.33260649806927),
(44.79022570441848, -73.33259139540327),
(44.79735519645904, -73.3331707702224),
(44.7974493609626, -73.33318699932734),
(44.80461205719903, -73.3372413037195),
(44.804861702493874, -73.33744993040084),
(44.80615390232768, -73.33864472359613),
(44.813881431261485, -73.34578725153143),
(44.81457070551139, -73.34642466209782),
(44.81836309480661, -73.35005515836517),
(44.81915208381564, -73.35136627508645),
(44.8196210395747, -73.35236395381311),
(44.8222212794257, -73.35791780528487),
(44.822497278812875, -73.35831474638245),
(44.829174385994726, -73.36599286200016),
(44.836255400354766, -73.37641951150758),
(44.84366618794857, -73.37823595660517),
(44.84478036895935, -73.37900108690584),
(44.84681197111187, -73.38039451945563),
(44.84702988567606, -73.38054586469678),
(44.85131992776361, -73.37932460414629),
(44.85467741063521, -73.37836983820156),
(44.855267542593104, -73.37800610694981),
(44.85678748802933, -73.37733059868785),
(44.85840636148551, -73.37715859229516),
(44.85992638526437, -73.37648315698537),
(44.861255809794955, -73.37505325863867),
(44.86231121371255, -73.37325174812528),
(44.86478986782171, -73.3702705260664),
(44.86578707586773, -73.36953271175028),
(44.86596552166625, -73.36940192089409),
(44.86961350358339, -73.36710485012847),
(44.888636594633425, -73.36188047703473),
(44.90194282307009, -73.35820451056064),
(44.9030494479235, -73.3577899707558),
(44.90435346641223, -73.35646009552167),
(44.91330429650627, -73.34447132651951),
(44.91775649628361, -73.34018222522292),
(44.91771828899667, -73.34003542085249),
(44.91926968716007, -73.33933898205888),
(44.91932743928779, -73.33931340245445),
(44.91988299126561, -73.33906554176684),
(44.927083438063114, -73.33898467975955),
(44.92870648050699, -73.33919138734937),
(44.942303111191286, -73.33943323142522),
(44.94571410401901, -73.33882612062962),
(44.956758489768646, -73.33686097365845),
(44.961526507558325, -73.33672311355784),
(44.96315057665235, -73.33692978424601),
(44.96477750655839, -73.33739007663905),
(44.96678556592516, -73.33923410219346),
(44.97053638633105, -73.34343762760315),
(44.97181824630948, -73.3449223736444),
(44.975105532198484, -73.34812515509722),
(44.980022018450406, -73.35191607539686),
(44.982285281290764, -73.35286595057667),
(44.9839081194557, -73.3530730894571),
(44.98714283654069, -73.35260003417758),
(44.99169866905514, -73.35018589940961),
(44.99303699334202, -73.34938645132317),
(44.99597913488774, -73.34739872983982),
(44.99911051971584, -73.34603998811211),
(45.000202669841585, -73.34524576855546),
(45.000191622251236, -73.33370157173482),
(44.99730303580255, -73.33315093578204),
(44.996124443611166, -73.33255077965086),
(44.995391496513164, -73.3316838800891),
(44.99492431066262, -73.33055555551354),
(44.99455109890875, -73.32967854305471),
(44.99373480831938, -73.32919471727911),
(44.992302627154544, -73.32974384133598),
(44.991061296498245, -73.33104846314478),
(44.989851071189825, -73.33450880242104),
(44.98995985635126, -73.33577416435715),
(44.990240526546614, -73.3365270997529),
(44.99143792252173, -73.3383953898394),
(44.99182051052465, -73.33990679065734),
(44.991923827588735, -73.3407918357254),
(44.99166513519447, -73.34168715122502),
(44.99023691703302, -73.34248958736875),
(44.98880467186813, -73.34303823848396),
(44.9870073462315, -73.34321710618481),
(44.983937717668184, -73.34267113819637),
(44.98312942845941, -73.34269428606731),
(44.97996560309426, -73.341770831775),
(44.98253056879744, -73.33865268289652),
(44.983047358301434, -73.33711574541869),
(44.98372750126364, -73.33430546112822),
(44.98355766818559, -73.32885623139242),
(44.98303478885679, -73.32392450339165),
(44.98291900753562, -73.3221520297954),
(44.98232236096991, -73.31836432724748),
(44.98054247559464, -73.31359654462926),
(44.979715354316795, -73.31247914374201),
(44.976006139488604, -73.31119295025893),
(44.97411339569705, -73.31099484737571),
(44.97302601806993, -73.31051967002206),
(44.971649702511726, -73.30878458145126),
(44.968912043801616, -73.30632873940478),
(44.9675504672197, -73.30548129186081),
(44.96628460567288, -73.30513796629533),
(44.96457205733217, -73.30506158039545),
(44.96179492345264, -73.30590431231877),
(44.960627107768, -73.3060653715889),
(44.95765937718026, -73.30627947500072),
(44.95613187536024, -73.30645131086686),
(44.95496405020789, -73.30661247108675),
(44.952275745429986, -73.30745207984104),
(44.950218101844754, -73.30827322400644),
(44.949144642952305, -73.30881189235615),
(44.945483032261905, -73.31069398714081),
(44.944052370253125, -73.31136974731517),
(44.94145944508727, -73.31258654295553),
(44.93760170575906, -73.31345980330178),
(44.93399187199418, -73.31280520895852),
(44.93138932585497, -73.31338825111922),
(44.930569163262234, -73.31277860050882),
(44.92946782052575, -73.31129019838026),
(44.928553269916435, -73.31030341432312),
(44.927733093094666, -73.30969358100275),
(44.92538643296057, -73.30925572736594),
(44.924758328922536, -73.30940072761175),
(44.923595970539026, -73.30994181002956),
(44.917796480648285, -73.31340599205389),
(44.91250391997774, -73.31470101294859),
(44.90971159734764, -73.3145292158177),
(44.9056452680456, -73.31350810780138),
(44.903753805528865, -73.31343671186512),
(44.90336242157524, -73.31129489152985),
(44.90266991941318, -73.3071350932116),
(44.90211660993844, -73.30626469863202),
(44.90156998377796, -73.30577427874736),
(44.900842295450445, -73.30528897460795),
(44.899665948870634, -73.30481688788697),
(44.8975020369427, -73.3046271035005),
(44.89562018203728, -73.30518898254573),
(44.89409801872815, -73.30574041812596),
(44.892301999761024, -73.30604638451751),
(44.8911300906318, -73.30595404966199),
(44.88986681004459, -73.30573783097869),
(44.885783741469815, -73.30357842441605),
(44.88489120979315, -73.30411123893956),
(44.88239475460957, -73.3057041077886),
(44.880881113663754, -73.30688795998914),
(44.87732176053745, -73.30965121325733),
(44.87642919809479, -73.31018361127958),
(44.8737461610731, -73.31140147195129),
(44.86960730631967, -73.31152263008306),
(44.86779587916764, -73.3106895766138),
(44.86730930650759, -73.30829865551138),
(44.86640028316429, -73.30769238161292),
(44.86558111795981, -73.30708336697072),
(44.86530173904165, -73.30645858688439),
(44.86536548866384, -73.30468482300813),
(44.86543224405768, -73.30316387257562),
(44.865243874951105, -73.30253638116214),
(44.86532124105983, -73.3016480059802),
(44.865026640266464, -73.30001114310824),
(44.86353679195482, -73.29676401071448),
(44.86270090073063, -73.29501663868007),
(44.86196462364821, -73.29389917357835),
(44.859982037512076, -73.29383105784835),
(44.85639101142261, -73.29444336544208),
(44.8549588798624, -73.29499194304168),
(44.85200304543198, -73.29596484083535),
(44.84903500538234, -73.29617905501075),
(44.84777568338638, -73.29621634137159),
(44.846870969608624, -73.29598973704019),
(44.84659117087932, -73.29523892927904),
(44.846848741149074, -73.29447204661652),
(44.84970458320383, -73.2927426436337),
(44.85184267038512, -73.29128728078807),
(44.855068232987506, -73.29030593949923),
(44.856234626051105, -73.29001827846241),
(44.858293505757594, -73.28919807442591),
(44.859895878103, -73.28801153196916),
(44.86312138978174, -73.28702975985924),
(44.867319655869345, -73.28487974307158),
(44.869378389557745, -73.28405908569955),
(44.87277524860574, -73.28243890886583),
(44.87393636892805, -73.28189809759576),
(44.87510533574337, -73.28173670846495),
(44.88075636481249, -73.28042889481914),
(44.88254673446977, -73.27974255187293),
(44.88424453423132, -73.27893204578321),
(44.88514256185441, -73.27877868496216),
(44.88595471076269, -73.27888104949074),
(44.889193900422214, -73.2787844835465),
(44.892607455633026, -73.27830269818895),
(44.89609401401107, -73.27667889915682),
(44.897603634419795, -73.27536726794442),
(44.899206976589554, -73.2741794983337),
(44.900996112540476, -73.27349247486335),
(44.90306341838928, -73.27330387782824),
(44.904861957282904, -73.27312359831717),
(44.905664299652784, -73.27259270574176),
(44.90706137733935, -73.26976413515423),
(44.908229212114925, -73.2696022658804),
(44.90965968763526, -73.26892617221988),
(44.91154699018486, -73.26874264093068),
(44.91192368497857, -73.26987146301093),
(44.91141897686758, -73.27216700859556),
(44.91180234299765, -73.27367573985647),
(44.91355480505769, -73.27653705346393),
(44.91483312336304, -73.27763914415831),
(44.916525238234726, -73.27644825871394),
(44.91839568301971, -73.27512536637595),
(44.919825102051114, -73.27444887863155),
(44.920987209379554, -73.2739075259807),
(44.921330113292925, -73.27275679136244),
(44.922113007132836, -73.27095961466166),
(44.92327247379447, -73.27029117201072),
(44.92380767339277, -73.26989489740816),
